name,smiles,QED,caco2,hia,f20,f30,f50,PPB,BSEP,hERG,hERG-10um,DILI,Ames,Carcinogenicity,Respiratory,H-HT,Neurotoxicity-DI,Hematotoxicity,Nephrotoxicity-DI,Genotoxicity,NR-AR,NR-AR-LBD,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,NR-AhR,SR-p53,logS,logP,logD,MW,TPSA,Lipinski,alkylated,composite_tox
Furazabol,C[C@]12Cc3nonc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0.786,-0.4549400722324083,0.44792890548706055,0.963310431689024,0.8583177775144577,0.9858496151864528,0.947502969609132,0.9928111433982848,0.1074959933757782,0.5278521776199341,0.9386505484580994,0.40243542194366455,0.9218755960464478,0.9601885080337524,0.9421249628067015,0.14911474287509918,0.5114825963973999,0.7975889444351196,0.9848982691764832,0.9956368803977966,0.9928579330444336,0.14154170453548431,0.9989245533943176,0.9674188494682312,0.297240287065506,0.4620930179953575,0.1930143237113953,-5.086282994382812,4.216180943446663,3.936452993498005,330.23,59.15,0,True,0.6395185639460882
Gestrinone,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21CC,0.75,-0.4686651864753656,0.70929527283,0.13418197631835938,0.8245110511779785,0.1000261902809143,0.9809361721353472,0.9979709982872008,0.5796772614121437,0.507136881351471,0.9918028861284256,0.27663013339042664,0.9533677101135254,0.9982879757881165,0.6194776296615601,0.9021533727645874,0.1461020391434431,0.5890417098999023,0.2252829521894455,0.9968729615211488,0.9990034699440002,0.4578169882297516,0.9990046620368958,0.9939022064208984,0.1662883721292019,0.21908855065703392,0.6666727066040039,-4.591799920694469,3.409326004167334,3.438039506622909,308.18,37.3,0,True,0.5870595216337178
Mestanolone,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0.722,-0.4529234596532282,0.17279386520385742,0.9916141359135509,0.6620388925075531,0.9287948831915857,0.9445141767127546,0.995270311832428,0.7326071709394455,0.3150772154331207,0.1571112871170044,0.3853202760219574,0.970934271812439,0.7792277336120605,0.790001630783081,0.3326808214187622,0.2663375437259674,0.7580984234809875,0.6672711968421936,0.9927324652671814,0.9968482851982116,0.1870981901884079,0.9991527795791626,0.9985300302505492,0.181121826171875,0.5197093822062016,0.6127057075500488,-4.270357467736611,3.7887109858391166,3.7741743698929593,304.24,37.3,0,True,0.5622625135713153
Mesterolone,C[C@H]1CC(=O)C[C@@H]2CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@]21C,0.728,-0.5111461261275533,0.13502001762390137,0.772080808877945,0.5715335309505463,0.9902718970552088,0.5960134953024513,0.6830636858940125,0.4463890939950943,0.1599364876747131,0.27989572286605835,0.5442988872528076,0.946793794631958,0.8440476655960083,0.6884965896606445,0.889880359172821,0.534576952457428,0.7274674773216248,0.1247795820236206,0.9552435874938964,0.9751759767532348,0.6979618221521378,0.9889206290245056,0.9808321595191956,0.17121518030762672,0.1152847521007061,0.43689775466918945,-3.986581044937117,3.719003685815632,3.651436481860095,304.24,37.3,0,False,0.5758420510424508
Metandienone (Dianabol),C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0.733,-0.4957092256160299,0.25259852409362793,0.8329562544822693,0.5017830729484558,0.8384930640459061,0.946192557559969,0.9966503977775574,0.8829528093338013,0.3199401795864105,0.8241473138332367,0.3091510534286499,0.9770334362983704,0.9334313869476318,0.7833076119422913,0.32369303703308105,0.119259275496006,0.5637204647064209,0.9417288303375244,0.999907374382019,0.99955815076828,0.5647756457328796,0.9996761083602904,0.9960047602653505,0.10602271649986506,0.13114801608026028,0.25027766823768616,-3.732457487688676,2.50257265495441,2.7896971549211,300.21,37.3,0,True,0.6361104258232646
Metenolone,CC1=CC(=O)C[C@@H]2CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@@]12C,0.73,-0.5031087560168165,0.3322368860244751,0.5924051403999329,0.1963115930557251,0.9619849920272828,0.8175178714624947,0.6176272034645081,0.4212303087115288,0.11974292993545532,0.49248006939888,0.6193573474884033,0.9460976719856262,0.8416790962219238,0.7428496479988098,0.8293259888887405,0.5593395829200745,0.81331866979599,0.5310643911361694,0.9960755705833436,0.9989346861839294,0.17165130376815796,0.9989522695541382,0.996535062789917,0.16833118861541152,0.16908241668716073,0.7753649353981018,-4.261013960432448,3.72592117243123,3.6969916202412385,302.22,37.3,0,False,0.6616737420360247
Methandriol,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0.663,-0.4533470128148788,0.7797479629516602,0.9358959197998048,0.5014887750148773,0.9705413021147252,0.7970409335680293,0.9412469267845154,0.8706174045801163,0.24545076489448547,0.10080648213624954,0.519477903842926,0.9590080976486206,0.8343939781188965,0.6343380212783813,0.195890411734581,0.2328512072563171,0.6729267239570618,0.4003352820873261,0.8770720362663269,0.8286440968513489,0.4113273322582245,0.9913344979286194,0.990505874156952,0.13087098300457,0.8904639631509781,0.7084160447120667,-3.908045078137265,3.1472652463462754,3.3198172847660445,304.24,40.46,0,True,0.509583503835731
Methasterone (Superdrol),C[C@@H]1C[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@]2(C)O)CC1=O,0.709,-0.4577757233851114,0.10813474655151369,0.7930457293987274,0.377676784992218,0.9179659709334372,0.9447361719503028,0.9995787739753724,0.47905083745718,0.16921097040176392,0.1889605075120926,0.4651215076446533,0.9540637135505676,0.8352759480476379,0.734001636505127,0.2183174341917038,0.4017117917537689,0.8311259150505066,0.7023378610610962,0.9821321964263916,0.9922147393226624,0.344929039478302,0.9964184761047364,0.9818314909934998,0.33363450318574905,0.16961615532636642,0.6184818744659424,-3.433788101908046,3.096819569479216,3.2437707666152225,318.26,37.3,0,True,0.5527434671918551
Methyl-1-testosterone,C[C@]12C=CC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0.73,-0.47528675014769617,0.3030359745025635,0.9431458190083504,0.551019698381424,0.8443279713392258,0.9473322691026266,0.9946746826171876,0.6108468398451805,0.2969943583011627,0.1410461068153381,0.39365777373313904,0.984509289264679,0.9118295907974244,0.7708548903465271,0.3228035569190979,0.12690432369709015,0.765544593334198,0.7390128970146179,0.9965479969978333,0.9984782338142396,0.2291046231985092,0.9991982579231262,0.9964631199836732,0.9146702475845814,0.428808992728591,0.563390851020813,-4.242496342968466,3.740434067002239,3.728233725742081,302.22,37.3,0,True,0.5394644745522075
Methylclostebol,C[C@]12CCC(=O)C(Cl)=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0.687,-0.4510918609341962,0.2595365047454834,0.7066448330879211,0.47114038467407227,0.8933722004294395,0.9648114503754872,0.9992144107818604,0.4781544208526611,0.2848505675792694,0.6339161843061447,0.6788725256919861,0.9675880074501038,0.9877423048019408,0.8630450367927551,0.35670939087867737,0.5279116630554199,0.5919662714004517,0.8040592074394226,0.9990345239639282,0.9982408285140992,0.32078632712364197,0.9995799660682678,0.997042953968048,0.17221547896042466,0.17804955132305622,0.6987268328666687,-4.320016057609935,3.336842637025633,3.3977819806866183,336.19,37.3,0,True,0.6558025230964025
Methyldienolone,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3CC[C@@]21C,0.732,-0.4524791261166904,0.3983438014984131,0.19830024242401123,0.20001500844955444,0.21208608150482175,0.9744818587840568,0.9415227174758912,0.9319160133600236,0.445862889289856,0.24258477985858917,0.3653358519077301,0.9515933990478516,0.7705403566360474,0.8120930790901184,0.6964022517204285,0.26287809014320374,0.5702733397483826,0.8139585256576538,0.9996910095214844,0.9996588230133056,0.24355104565620425,0.9997740387916564,0.995759665966034,0.5082213785499334,0.9762689471244812,0.5671613812446594,-3.4500774149609517,2.9612473252750453,3.0310650170989653,286.19,37.3,0,True,0.6274483700593313
Methylnortestosterone,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,0.734,-0.4516400424501629,0.33711791038513184,0.7102406024932861,0.7408148348331451,0.8714422732591629,0.9641273713710332,0.977319061756134,0.8493906259536743,0.3968433439731598,0.2038644403219223,0.313968688249588,0.9790770411491394,0.7842140197753906,0.8493788242340088,0.4149767458438874,0.2971690595149994,0.40870559215545654,0.6825659871101379,0.999619483947754,0.9998626708984376,0.3233466148376465,0.9998631477355956,0.9972558617591858,0.594031997025013,0.1737590879201889,0.6119340658187866,-3.610227122139234,3.4141764974685462,3.2948250935215215,288.21,37.3,0,True,0.5554552227258682
Methyltestosterone,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0.725,-0.4493310263595096,0.17180442810058594,0.9548490345478058,0.3585779070854187,0.7429407835006714,0.9636127490629238,0.9947901964187622,0.6738507747650146,0.3149726390838623,0.1347915083169937,0.3277909755706787,0.9572668671607972,0.6913396120071411,0.7831128835678101,0.42105406522750854,0.3589424788951874,0.6506247520446777,0.8327603936195374,0.9999338388442992,0.99992573261261,0.2957903742790222,0.9998600482940674,0.9959664344787598,0.23043204564601183,0.17817943589761853,0.3932195603847504,-3.7651645994371497,2.71828685363886,2.9525213084045214,302.22,37.3,0,True,0.5711327443520228
Metribolone (Methyltrienolone),C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21C,0.736,-0.461098292829262,0.5825817584991455,0.16510170698165894,0.21951806545257568,0.32566237449645996,0.9684332265549016,0.9733903408050536,0.97504660487175,0.40766441822052,0.2725673019886017,0.40302854776382446,0.9737257957458496,0.8664185404777527,0.7477733492851257,0.6271988153457642,0.11296532303094864,0.6102205514907837,0.8935706615447998,0.9991905093193054,0.9982993006706238,0.4495910704135895,0.9992573857307434,0.9846709966659546,0.1354524213820696,0.7858076691627502,0.37863415479660034,-3.730933240158775,3.0808539863228974,3.096505451042623,284.18,37.3,0,True,0.6240107723408275
Mibolerone,C[C@@H]1CC2=CC(=O)CC[C@@H]2[C@H]2CC[C@@]3(C)[C@@H](CC[C@]3(C)O)[C@@H]21,0.73,-0.453618805335773,0.2879977226257324,0.9894168376922609,0.5156365036964417,0.6741985380649567,0.921817949808228,0.9015074372291564,0.5378328263759613,0.2273743152618408,0.2595445513725281,0.3950484693050385,0.9535862803459167,0.7635721564292908,0.8116796016693115,0.2490553855895996,0.4638583958148956,0.6332612037658691,0.7139337062835693,0.99798321723938,0.9982923865318298,0.5703521966934204,0.9985337257385254,0.9611902236938475,0.34099239856004715,0.19735854119062424,0.6225811243057251,-3.4329426846784092,3.3768673227973096,3.396959236565374,302.22,37.3,0,True,0.5575333800580766
Nandrolone (19-Nortestosterone),C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2O,0.734,-0.4450162074882467,0.5800247192382812,0.9072141721844672,0.9458988979458808,0.9851801283657552,0.7529857912758894,0.8950554132461548,0.9900510311126708,0.40045782923698425,0.20945756137371063,0.4194629490375519,0.9417610168457032,0.8276470899581909,0.7390680909156799,0.23572690784931183,0.6005843877792358,0.31652548909187317,0.4853991568088531,0.9994527697563172,0.999901533126831,0.2798933982849121,0.9998897314071656,0.9988340735435486,0.26411113794893026,0.8649716037325561,0.677216112613678,-4.390481871257003,3.892913682538124,3.839948049141088,274.19,37.3,0,False,0.5486707323127322
Norboletone,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,0.804,-0.4518737542988851,0.13921856880187988,0.23394262790679932,0.9585310555994512,0.9488784037530422,0.9416649724847204,0.9826701283454896,0.1792147010564804,0.530180811882019,0.21748286485671997,0.33699652552604675,0.9459574818611144,0.8647491335868835,0.860306978225708,0.48780518770217896,0.41477397084236145,0.3544609248638153,0.655128538608551,0.9988061189651488,0.999544322490692,0.3603540360927582,0.9997641444206238,0.9931733012199402,0.21015683189034465,0.310195074416697,0.7064861059188843,-3.466674283168671,3.3115633415827492,3.2308552675621356,316.24,37.3,0,True,0.4946807970603307
Norclostebol,C[C@]12CC[C@H]3[C@@H](CCC4=C(Cl)C(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2O,0.733,-0.45356228487188,0.26550889015197754,0.6356631815433502,0.8616690635681152,0.9782122019678354,0.7954359686155722,0.9803993701934814,0.6860074400901794,0.4055841565132141,0.8610739558935165,0.7456463575363159,0.961589217185974,0.9940699934959412,0.821167528629303,0.20713995397090912,0.6786845922470093,0.2748722434043884,0.43598827719688416,0.9957757592201232,0.9987441301345824,0.29984545707702637,0.9998216032981871,0.9991937279701232,0.35689978394657373,0.11116480454802512,0.899970531463623,-4.9923826020249376,4.124440325424188,3.966003157009455,308.15,37.3,0,True,0.6302410629060533
Norethandrolone,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,0.785,-0.4522640850382911,0.21613240242004397,0.15337026119232178,0.7618794441223145,0.9523487128317356,0.928490634763464,0.9861871004104614,0.14281019568443298,0.47375327348709106,0.21033383905887604,0.3142234683036804,0.9608069062232972,0.7800769805908203,0.8541433215141296,0.3398244082927704,0.35453861951828003,0.3004913628101349,0.5705980062484741,0.9990179538726808,0.9994003772735596,0.2306310087442398,0.9994847774505616,0.9907382130622864,0.9363132528960704,0.25679070968180895,0.5183610320091248,-3.6280965602522937,3.5297983757942424,3.362623583003879,302.22,37.3,0,True,0.4497522364060084
Oxabolone,C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2O,0.719,-0.4608030482809848,0.4374033212661743,0.9700321853160858,0.987483342178166,0.9976923586800694,0.7346292719217816,0.6697822213172913,0.4064042121171951,0.13507582247257233,0.35813453793525696,0.32933399081230164,0.9028081297874452,0.8671535849571228,0.7104827165603638,0.7196792960166931,0.5980526804924011,0.4944535493850708,0.21428807079792023,0.9982158541679382,0.9998406171798706,0.3678572475910187,0.9999216794967652,0.9991053938865662,0.19196687499061227,0.5698984023183584,0.8958252668380737,-4.184059033646462,3.249412099033808,3.393841481276222,290.19,57.53,0,False,0.5259596871005164
Oxandrolone,C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0.696,-0.4515814508781394,0.15169978141784668,0.9093972370028496,0.24020689725875857,0.8128415793180466,0.9468722749367916,0.9885469675064088,0.4302990064024925,0.2932076156139374,0.4027060270309448,0.6484022736549377,0.9947062134742736,0.6043047904968262,0.872845470905304,0.3819608986377716,0.35009893774986267,0.9523165822029114,0.8329020738601685,0.954908549785614,0.980136513710022,0.17158298194408417,0.9939397573471068,0.9898181557655334,0.3044751938432455,0.44791558757424355,0.6348704695701599,-4.173280094676272,2.717281995387186,3.1073759294651024,306.22,46.53,0,True,0.6518041648798518
Oxymesterone,C[C@]12CCC(=O)C(O)=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0.705,-0.4517338120632608,0.46810925006866455,0.9921900434419512,0.9684735089540482,0.9946480952203274,0.9324189189348374,0.9474360346794128,0.24829315021634105,0.8557035773992538,0.28232744336128235,0.25431039929389954,0.9299907088279724,0.7491141557693481,0.7647109031677246,0.1421152651309967,0.3770076036453247,0.7939715385437012,0.5988196134567261,0.9980815649032592,0.9987595081329346,0.5283384919166565,0.999678373336792,0.9981117248535156,0.33969192299991846,0.26559883262962103,0.8049089312553406,-3.6685887517185103,2.2580261403255353,2.466847686205026,318.22,57.53,0,True,0.48794962507155204
Oxymetholone,C[C@]12C/C(=C/O)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0.51,-0.4541938727610047,0.5423545837402344,0.9644883461296558,0.6083053350448608,0.9481457769870758,0.9434969887630305,0.9947138428688048,0.3219522908329964,0.11263352632522584,0.7569218873977661,0.4003819227218628,0.984038770198822,0.8330280184745789,0.9097201824188232,0.15352340042591095,0.3305954337120056,0.950440526008606,0.7634764909744263,0.542143702507019,0.9917981624603271,0.28048276901245117,0.9920281767845154,0.982999861240387,0.1767740398645401,0.2977801952511072,0.9889633655548096,-4.354859324859946,3.626051619516936,3.685879823653041,332.24,57.53,0,True,0.6190056560768021
Prasterone (DHEA),C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,0.687,-0.4525566656333591,0.34177303314208984,0.2590291500091553,0.5316241383552551,0.974381361156702,0.7346544342013401,0.9946223497390748,0.14666885137557983,0.4134320914745331,0.2508786916732788,0.5789713263511658,0.8718980550765991,0.7852706909179688,0.4957742989063263,0.48710110783576965,0.37215089797973633,0.35084274411201477,0.504484236240387,0.8536738157272339,0.8381783366203308,0.4913949370384216,0.9873729348182678,0.971480429172516,0.8291996270418167,0.1549222506582737,0.4140452444553375,-4.016300702109127,2.8342784625243613,3.056094838894955,288.21,37.3,0,False,0.4509744677278731
Prostanozol,C[C@]12Cc3cn[nH]c3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC3CCCCO3)CC[C@@H]12,0.737,-0.4705205952386135,0.13322830200195312,0.7151555418968201,0.4325723648071289,0.9252446219325066,0.942307043874001,0.983379065990448,0.3635939955711365,0.6194378733634949,0.5616733431816101,0.3075985610485077,0.8845300674438477,0.9519755840301514,0.5473247170448303,0.23730053007602692,0.2044767141342163,0.4783511459827423,0.5280453562736511,0.4621361196041107,0.11850803159177303,0.6626758724451065,0.9053791165351868,0.5371566414833069,0.18868902698159215,0.3691401507239789,0.6081619299948215,-6.286798465016849,4.807378414318122,4.25018938333344,398.29,47.14,0,True,0.45698827008406323
Quinbolone,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@@H]2OC1=CCCC1,0.633,-0.4852867569879847,0.10302066802978516,0.6242142915725708,0.615531712770462,0.7513400763273239,0.9795804522280503,0.9991518259048462,0.1598498672246933,0.5037925243377686,0.26496580243110657,0.35212966799736023,0.958730697631836,0.8708628416061401,0.6488121747970581,0.4542194902896881,0.14166437089443207,0.4153191447257995,0.6479600667953491,0.9997804760932922,0.99940824508667,0.4898826777935028,0.9990931749343872,0.9903066158294678,0.2512883162125945,0.12048862874507904,0.2703661620616913,-5.946911983014967,4.337897008882724,3.810042092159057,352.24,26.3,0,False,0.4492945869763692
Stanozolol,C[C@]12Cc3cn[nH]c3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0.752,-0.4695142137707062,0.3715395927429199,0.9810635764151812,0.5511170923709869,0.9596654511988164,0.9582832547006293,0.983851969242096,0.11734507232904434,0.33542120456695557,0.3219150900840759,0.3204163610935211,0.975463569164276,0.959691882133484,0.7729707360267639,0.18503902852535248,0.2036629468202591,0.8360018134117126,0.87812739610672,0.8901892900466919,0.6192435622215271,0.6199129298329353,0.9965366125106812,0.98846834897995,0.2828374970704317,0.9599242359399796,0.5078728497028351,-4.9416894609189965,3.9087284221844554,3.9212126955659303,328.25,48.91,0,True,0.5123268903957473
Stenbolone,CC1=C[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]32)CC1=O,0.73,-0.4811843152419121,0.20714998245239255,0.9733111876994373,0.797399714589119,0.9774344004690648,0.896306657118555,0.9986752867698668,0.9285417199134828,0.2896047830581665,0.1979270577430725,0.4560840129852295,0.8961958289146423,0.854236364364624,0.544289767742157,0.15848369896411896,0.27162936329841614,0.563790500164032,0.6482107043266296,0.984941303730011,0.9824253916740416,0.25047317147254944,0.9931555390357972,0.9872704744338988,0.5890308879315853,0.739383976906538,0.7159993648529053,-3.85039855023754,3.288986331106458,3.412009421030018,302.22,37.3,0,False,0.5183502948946423
Testosterone,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@@H]2O,0.738,-0.4872436692978519,0.22410154342651367,0.9348505139350892,0.7539568245410919,0.99061365891248,0.8130763870726292,0.9926785230636596,0.18166986107826233,0.5698786377906799,0.9264467656612396,0.32714125514030457,0.9762994647026062,0.9654560089111328,0.7556105256080627,0.3505778908729553,0.1729765087366104,0.2974594533443451,0.8596619367599487,0.99982750415802,0.9996991157531738,0.42577946186065674,0.9993545413017272,0.9965582489967346,0.1333707827143371,0.778960483148694,0.4143024682998657,-4.352499528529727,3.294198192990291,3.322107922042197,286.19,37.3,0,False,0.5386492957671484
Tetrahydrogestrinone (THG),CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21CC,0.815,-0.4514077395709125,0.1056373119354248,0.16298925876617432,0.5441626906394958,0.3664752244949341,0.9519298723978759,0.974281907081604,0.24193114042282104,0.5511897802352905,0.33433210849761963,0.4572823941707611,0.9365765452384948,0.9039854407310486,0.7788636088371277,0.7231765985488892,0.15441836416721344,0.5138524174690247,0.8206096887588501,0.9956100583076476,0.9952563643455504,0.5037612915039062,0.9976797699928284,0.94572114944458,0.6333363801240921,0.8723261952400208,0.7308313846588135,-3.5400506299265815,3.216154274981526,3.137201648157032,312.21,37.3,0,True,0.5512269851234224
Tibolone,C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)CC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,0.544,-0.4655053183584163,0.36954879761,0.4546046257019043,0.1078963279724121,0.6435682773590088,0.9681501519463772,0.9986207485198976,0.6082053110003471,0.4394493401050568,0.410764254629612,0.2234498560428619,0.9427018761634828,0.9981008172035216,0.6279688477516174,0.817543089389801,0.22118594497442243,0.6980327367782593,0.6083489209413528,0.9896125197410583,0.996304988861084,0.4266379475593567,0.993633508682251,0.9703518152236938,0.10856971144676208,0.11004220694303513,0.20869779586791992,-4.435887364155198,3.624032939848502,3.5016837038824287,312.21,37.3,0,True,0.5731334264079729
Trenbolone,C[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O,0.733,-0.483981165839134,0.2201378345489502,0.4036778211593628,0.2326849102973938,0.6854324638843536,0.8983363728759333,0.8872181177139282,0.9202178567647934,0.4065947830677033,0.3485182225704193,0.46165168285369873,0.9358003735542296,0.856521487236023,0.6651489734649658,0.5464187860488892,0.1799657791852951,0.5194403529167175,0.8934282660484314,0.9989207983016968,0.9990643858909608,0.3969266414642334,0.9995017051696776,0.9949839115142822,0.6790909916162491,0.4841401800513267,0.42424336075782776,-4.666874748310528,3.3973903474792775,3.4013534895392468,270.16,37.3,0,False,0.60784336593416
Trestolone (MENT),C[C@@H]1CC2=CC(=O)CC[C@@H]2[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@@H]21,0.737,-0.4579516482372734,0.30730366706848145,0.5741888284683228,0.6944847404956818,0.8259787857532501,0.8658224538556307,0.8666760921478271,0.792437344789505,0.316689670085907,0.25377073884010315,0.39545953273773193,0.899376630783081,0.7052891254425049,0.6464638113975525,0.1639055609703064,0.376451313495636,0.2561393976211548,0.6076675057411194,0.998078465461731,0.9981703758239746,0.501163125038147,0.998210906982422,0.9464778900146484,0.3501763939857483,0.1847347617149353,0.5919781923294067,-3.4216049050518635,3.4032582693246622,3.466985469776943,288.21,37.3,0,False,0.48796353737513226
